Time_s_,Eng_Spd_CAN_rpm_,Eng_Torq_CAN_Nm_,Eng_FuelFlow_Direct_cc_s_,Eng_FuelTemp_Direct_C_,Eng_Clnt_Temp_CAN_C_,Eng_Oil_Dipstick_Temp_C_,Batt_Volt_CAN_V_,Batt_Current_CAN_A_,Brake_Press_CAN_kPa_,Pedal_Accel_Pos_CAN___,Vehicle_Speed_CAN_mph_,Trans_Gear_Act_CAN__
1467.1,1335.75,92.87,1.255,25.4,83,88.766,109.125,-3.9,5400,17.323,49.664,6
1467.2,1334.5,92.377,1.255,25.4,83,88.752,109.125,-3.6,5400,17.323,49.664,6
1467.3,1341.25,92.87,1.255,25.4,83,88.774,109,-3.75,5400,17.323,50.285,6
1467.4,1334.5,92.87,1.255,25.4,83,88.751,109,-3.45,5400,17.323,50.285,6
1467.5,1330.75,92.87,1.255,25.4,83,88.765,109.125,-3.9,5400,17.323,50.285,6
1467.6,1332.5,92.87,1.266,25.4,83,88.761,109.125,-3.45,5400,17.323,50.285,6
1467.7,1335,92.377,1.266,25.4,83,88.757,109,-3.6,5400,17.323,50.285,6
1467.8,1339,92.377,1.266,25.4,83,88.738,109.125,-3.45,5400,17.323,50.285,6
1467.9,1335.75,92.377,1.266,25.4,83,88.757,109.125,-3.45,5400,17.323,50.285,6
1468,1331.5,92.377,1.266,25.4,83,88.752,109,-3.75,5400,17.323,50.285,6
1468.1,1334.5,92.87,1.266,25.4,83,88.743,109.125,-3.6,5400,17.323,50.285,6
1468.2,1334.25,92.87,1.266,25.4,83,88.743,109,-3.75,5400,17.323,50.285,6
1468.3,1333.25,92.377,1.266,25.4,83,88.751,109,-3.75,5400,17.323,50.285,6
1468.4,1328.25,92.377,1.266,25.4,83,88.738,109,-3.75,5400,17.323,50.285,6
1468.5,1324.25,92.377,1.266,25.4,83,88.74,109,-3.6,5400,17.323,50.285,6
1468.6,1325,92.377,1.266,25.4,83,88.752,109,-3.75,5400,17.323,50.285,6
1468.7,1332.75,92.377,1.16,25.4,83,88.744,109,-3.75,5400,17.323,50.285,6
1468.8,1329.75,92.377,1.16,25.4,83,88.738,109,-3.6,5400,17.323,50.285,6
1468.9,1328.5,92.377,1.16,25.4,83,88.738,109,-3.75,5400,17.323,50.285,6
1469,1325,92.377,1.16,25.4,83,88.761,109,-3.6,5400,17.323,50.285,6
1469.1,1325.75,92.378,1.16,25.4,83,88.738,109,-3.6,5400,17.323,50.285,6
1469.2,1328.75,93.362,1.16,25.4,83,88.75,109,-3.45,5400,17.323,50.285,6
1469.3,1331.75,93.363,1.16,25.4,83,88.739,109,-3.6,5400,17.323,50.285,6
1469.4,1331,93.855,1.16,25.4,83,88.734,109,-3.45,5400,17.323,50.285,6
1469.5,1333.25,94.84,1.16,25.4,83,88.735,109,-3.45,5400,17.716,50.285,6
1469.6,1337,95.333,1.155,25.4,83,88.74,109,-3.9,5400,17.716,50.285,6
1469.7,1339.75,96.317,1.155,25.4,83,88.747,109,-3.45,5400,17.716,50.285,6
1469.8,1341.5,96.81,1.155,25.4,83,88.736,109,-3.75,5400,17.717,50.906,6
1469.9,1341.5,99.272,1.155,25.4,83,88.742,109,-3.6,5400,18.11,50.906,6
1470,1338.25,102.72,1.155,25.4,83,88.735,109,-3.6,5400,18.504,50.906,6
1470.1,1335.75,103.213,1.155,25.4,83,88.73,109,-3.6,5400,18.504,50.906,6
1470.2,1342.25,103.705,1.155,25.4,83,88.733,109,-3.75,5400,18.898,50.906,6
1470.3,1334,104.69,1.155,25.4,83,88.734,109,-3.6,5400,18.898,50.906,6
1470.4,1336,104.69,1.155,25.4,83,88.735,109,-3.6,5400,18.898,50.906,6
1470.5,1336.75,105.182,1.155,25.4,83,88.748,109,-3.75,5400,18.898,50.906,6
1470.6,1339.75,107.645,1.371,25.4,83,88.74,109,-3.45,5400,19.291,50.906,6
1470.7,1336.25,109.122,1.371,25.4,83,88.741,109,-3.6,5400,19.291,50.906,6
1470.8,1337.5,114.048,1.371,25.4,83,88.735,109,-3.6,5400,20.079,50.906,6
1470.9,1346.75,119.465,1.371,25.4,83,88.748,109,-3.75,5400,20.866,50.906,6
1471,1344,120.45,1.371,25.4,83,88.762,109.625,6.45,5400,20.866,50.906,6
1471.1,1304.75,121.928,1.371,25.4,83,88.748,109.5,4.65,5400,21.26,50.906,6
1471.2,1310.75,122.912,1.371,25.4,83,88.743,109.25,0.9,5400,21.26,50.906,6
1471.3,1316.25,123.405,1.371,25.4,83,88.752,109.5,3,5400,21.26,50.906,6
1471.4,1322.25,123.405,1.371,25.4,83,88.74,109.125,-1.5,5400,21.26,50.906,6
1471.5,1328.25,123.405,1.371,25.4,83,88.738,109,-3.3,5400,21.26,51.526,6
1471.6,1346.75,123.897,1.669,25.4,83,88.738,109,-3.9,5400,21.26,51.526,6
1471.7,1375.75,123.897,1.669,25.4,83,88.752,109,-3.6,5400,21.26,51.526,6
1471.8,1381.5,124.39,1.669,25.4,83,88.769,109,-4.05,5400,21.26,51.526,6
1471.9,1380.25,124.39,1.669,25.4,83,88.761,109,-3.6,5400,21.26,51.526,6
1472,1380,124.39,1.669,25.4,83,88.741,109,-3.6,5400,21.26,51.526,6
1472.1,1388.25,124.39,1.669,25.4,83,88.766,109,-3.6,5400,21.26,51.526,6
1472.2,1383.5,124.39,1.669,25.4,83,88.762,109,-3.6,5400,21.26,51.526,6
1472.3,1381.25,124.39,1.669,25.4,83,88.777,109,-3.75,5400,21.26,51.526,6
1472.4,1383.5,124.39,1.669,25.4,83,88.778,109,-3.6,5400,21.26,51.526,6
1472.5,1384.25,123.897,1.669,25.4,83,88.779,109,-3.45,5400,21.26,51.526,6
1472.6,1392.25,122.42,1.681,25.4,83,88.769,108.875,-3.6,5400,21.26,51.526,6
1472.7,1388.5,122.42,1.681,25.4,83,88.779,109,-3.3,5400,21.26,51.526,6
1472.8,1383.5,120.942,1.681,25.4,83,88.766,109,-3.6,5400,20.866,52.147,6
1472.9,1381.5,111.585,1.681,25.4,83,88.778,109,-3.6,5400,19.685,52.147,6
1473,1365.25,105.182,1.681,25.4,83,88.745,109,-3.6,5400,19.291,52.147,6
1473.1,1334.75,96.81,1.681,25.4,83,88.777,108.625,-8.55,5400,18.11,52.147,6
1473.2,1335.75,85.975,1.681,25.4,83,88.786,108.25,-12.9,5400,16.535,52.147,6
1473.3,1333.75,80.557,1.681,25.4,83,88.777,108.375,-12,5400,16.142,52.147,6
1473.4,1333.25,77.11,1.681,25.4,83,88.78,108.375,-12.15,5400,15.748,52.147,6
1473.5,1336.25,77.11,1.543,25.4,83,88.76,108.25,-13.8,5400,15.748,52.147,6
1473.6,1338.5,77.11,1.543,25.4,83,88.78,108.375,-11.25,5400,15.748,52.147,6
1473.7,1336.25,73.17,1.543,25.4,83,88.783,108.625,-7.35,5400,15.354,52.147,6
1473.8,1334,72.185,1.543,25.4,83,88.769,108.875,-4.5,5400,14.961,52.147,6
1473.9,1337,72.185,1.543,25.4,83,88.77,108.875,-4.05,5400,14.961,52.147,6
1474,1339.25,72.185,1.543,25.4,83,88.77,108.875,-4.5,5400,14.961,52.147,6
1474.1,1337,72.185,1.543,25.4,83,88.768,108.875,-4.05,5400,14.961,52.147,6
1474.2,1336,72.185,1.543,25.4,83,88.756,108.875,-4.2,5400,14.961,52.147,6
1474.3,1339.25,72.185,1.543,25.4,83,88.762,108.875,-3.9,5400,14.961,52.147,6
1474.4,1342.5,72.185,1.543,25.4,83,88.774,108.875,-4.2,5400,14.961,52.147,6
1474.5,1341,75.14,0.998,25.4,83,88.745,108.875,-3.9,5400,15.354,52.147,6
1474.6,1340.75,79.573,0.998,25.4,83,88.753,108.875,-3.9,5400,16.142,52.147,6
1474.7,1347.5,82.035,0.998,25.4,83,88.774,108.875,-4.05,5400,16.535,52.147,6
1474.8,1370.75,92.378,0.998,25.4,83,88.761,108.875,-4.05,5400,17.717,52.147,6
1474.9,1399.75,93.855,0.998,25.4,83,88.747,108.875,-4.05,5400,18.11,52.147,6
1475,1416.25,93.855,0.998,25.4,83,88.748,109.125,0.15,5400,18.11,52.147,6
1475.1,1373,95.825,0.998,25.4,83,88.748,109.375,2.4,5400,18.504,52.147,6
1475.2,1377,98.287,0.998,25.4,83,88.74,109,-1.35,5400,18.898,52.147,6
1475.3,1398.25,100.75,0.998,25.4,83,88.738,109,-1.95,5400,18.898,52.147,6
1475.4,1398.25,105.182,0.998,25.4,83,88.736,109.125,-0.45,5400,19.685,52.147,6
1475.5,1393,108.63,1.222,25.4,83,88.736,109.25,0.45,5400,20.079,52.147,6
1475.6,1391.5,113.063,1.222,25.4,83,88.733,109.125,0.45,5400,20.472,52.147,6
1475.7,1401.75,115.525,1.222,25.4,83,88.729,109.25,1.2,5400,20.866,52.147,6
1475.8,1387.75,119.958,1.222,25.4,83,88.72,109.375,3.15,5400,21.26,52.147,6
1475.9,1386.5,122.42,1.222,25.4,83,88.71,109.375,3.15,5400,21.654,52.768,6
1476,1386.25,123.897,1.222,25.4,83,88.731,109.5,4.5,5400,22.047,52.768,6
1476.1,1382.75,127.838,1.222,25.4,83,88.726,109.375,2.55,5400,22.441,52.768,6
1476.2,1385.75,133.747,1.222,25.4,83,88.723,109.25,2.1,5400,22.835,52.768,6
1476.3,1409.5,134.733,1.222,25.4,83,88.693,109.375,3.15,5400,23.228,52.768,6
1476.4,1403.25,140.15,1.222,25.4,83,88.701,109.125,-0.3,5400,24.016,52.768,6
1476.5,1441,145.567,1.688,25.4,83,88.703,108.875,-3.9,5400,24.803,52.768,6
1476.6,1472.5,145.567,1.688,25.4,83,88.703,109.125,-0.3,5400,24.803,52.768,6
1476.7,1436.5,144.582,1.688,25.4,83,88.701,109,-2.25,5400,25.197,52.768,6
1476.8,1433,145.075,1.688,25.4,83,88.692,108.875,-3.9,5400,25.197,52.768,6
1476.9,1442.75,145.567,1.688,25.4,83,88.724,108.875,-4.05,5400,25.197,52.768,6
1477,1440.75,145.567,1.688,25.4,83,88.671,108.875,-3.9,5400,25.197,52.768,6
1477.1,1441.5,136.702,1.688,25.4,83,88.692,108.875,-3.75,5400,24.016,53.389,6
1477.2,1434.75,132.762,1.688,25.4,83,88.694,108.875,-3.45,5400,23.622,53.389,6
1477.3,1380,132.763,1.688,25.4,83,88.676,108.875,-3.9,5400,23.622,53.389,6
1477.4,1374,138.18,1.688,25.4,83,88.687,108.875,-3.75,5400,23.622,53.389,6
1477.5,1403,138.18,2.097,25.4,83,88.68,108.875,-3.75,5400,23.622,53.389,6
1477.6,1462.5,138.672,2.097,25.4,83,88.664,109.25,1.2,5400,23.622,53.389,6
1477.7,1444.75,138.672,2.097,25.4,83,88.678,108.875,-4.05,5400,23.622,53.389,6
1477.8,1447.5,138.18,2.097,25.4,83,88.675,108.875,-3.9,5400,23.622,53.389,6
1477.9,1442.25,138.18,2.097,25.4,83,88.68,108.875,-3.75,5400,23.622,53.389,6
1478,1434.75,134.732,2.097,25.4,83,88.681,108.875,-3.9,5400,23.228,53.389,6
1478.1,1434.75,134.732,2.097,25.4,83,88.673,108.875,-3.9,5400,22.835,53.389,6
1478.2,1434.25,133.255,2.097,25.4,83,88.663,108.875,-3.9,5400,22.835,53.389,6
1478.3,1435.5,132.27,2.097,25.4,83,88.668,108.875,-3.9,5400,22.835,53.389,6
1478.4,1443.75,131.777,2.097,25.4,83,88.661,108.875,-3.6,5400,22.835,54.01,6
1478.5,1448,131.285,1.912,25.4,83,88.662,108.875,-3.6,5400,22.441,54.01,6
1478.6,1436.25,131.285,1.912,25.4,83,88.661,108.875,-3.9,5400,22.441,54.01,6
1478.7,1436.5,130.792,1.912,25.4,83,88.666,108.875,-3.75,5400,22.441,54.01,6
1478.8,1433.75,127.837,1.912,25.4,83,88.663,108.875,-3.75,5400,22.047,54.01,6
1478.9,1427,127.345,1.912,25.4,83,88.654,108.875,-3.75,5400,22.047,54.01,6
1479,1433.25,127.345,1.912,25.4,83,88.66,108.875,-3.75,5400,22.047,54.01,6
1479.1,1439,127.345,1.912,25.4,83,88.649,108.75,-3.75,5400,22.047,54.01,6
1479.2,1446.75,127.345,1.912,25.4,83,88.655,108.875,-3.9,5400,22.047,54.01,6
1479.3,1440,127.345,1.912,25.4,83,88.64,108.875,-3.6,5400,22.047,54.01,6
1479.4,1443.5,127.345,1.912,25.4,83,88.636,108.875,-3.6,5400,22.047,54.01,6
1479.5,1442.5,127.345,1.852,25.4,83,88.648,108.875,-3.6,5400,22.047,54.01,6
1479.6,1441.25,127.345,1.852,25.4,83,88.648,108.875,-3.9,5400,22.047,54.01,6
1479.7,1435,126.36,1.852,25.4,83,88.629,108.75,-3.75,5400,22.047,54.63,6
1479.8,1442.5,125.375,1.852,25.4,83,88.624,108.75,-3.6,5400,22.047,54.63,6
1479.9,1444,124.882,1.852,25.4,83,88.632,108.875,-3.6,5400,21.654,54.63,6
1480,1437.5,117.002,1.852,25.4,83,88.608,108.875,-3.6,5400,20.866,54.63,6
1480.1,1439.75,113.062,1.852,25.4,83,88.618,108.75,-3.9,5400,20.472,54.63,6
1480.2,1402.25,112.57,1.852,25.4,83,88.624,108.875,-3.75,5400,20.472,54.63,6
1480.3,1405,112.57,1.852,25.4,83,88.606,108.875,-3.45,5400,20.472,54.63,6
1480.4,1402.25,112.57,1.796,25.4,83,88.618,108.875,-3.6,5400,20.472,54.63,6
1480.5,1410.5,111.092,1.796,25.4,83,88.611,108.875,-3.9,5400,20.079,54.63,6
1480.6,1416.75,109.122,1.796,25.4,83,88.602,108.875,-3.6,5400,20.079,54.63,6
1480.7,1428,102.72,1.796,25.4,83,88.588,108.875,-3.6,5400,18.898,54.63,6
1480.8,1436.5,101.735,1.796,25.4,83,88.597,108.75,-3.9,5400,18.898,54.63,6
1480.9,1432.75,100.75,1.796,25.4,83,88.583,108.75,-3.75,5400,18.898,54.63,6
1481,1415.25,100.75,1.796,25.4,83,88.603,108.875,-3.75,5400,18.898,54.63,6
1481.1,1420.5,100.75,1.796,25.4,83,88.599,108.75,-3.6,5400,18.898,54.63,6
1481.2,1446.5,100.75,1.796,25.4,83,88.598,108.75,-3.9,5400,18.898,54.63,6
1481.3,1464.75,100.75,1.796,25.4,83,88.586,108.75,-3.9,5400,18.898,54.63,6
1481.4,1464.75,100.75,1.395,25.4,83,88.586,108.75,-3.9,5400,18.898,54.63,6
1481.5,1465,99.272,1.395,25.4,83,88.59,108.75,-3.75,5400,18.504,54.63,6
1481.6,1462.5,98.287,1.395,25.4,83,88.618,108.875,-3.6,5400,18.504,54.63,6
1481.7,1456.25,91.392,1.395,25.4,83,88.609,108.875,-3.6,5400,17.716,55.251,6
1481.8,1446,81.542,1.395,25.4,83,88.589,108.75,-3.6,5400,16.535,55.251,6
1481.9,1415.25,79.572,1.395,25.4,83,88.588,108.75,-3.9,5400,16.142,55.251,6
1482,1414.25,79.572,1.395,25.4,83,88.586,108.75,-3.75,5400,16.142,55.251,6
1482.1,1416.75,79.08,1.395,25.4,83,88.571,108.25,-12.3,5400,16.142,55.251,6
1482.2,1418.5,79.08,1.395,25.4,83,88.589,108.125,-13.35,5400,16.142,55.251,6
1482.3,1417.5,79.08,1.395,25.4,83,88.586,108.625,-6.6,5400,16.142,55.251,6
1482.4,1414.75,79.08,1.366,25.4,83,88.572,108.75,-4.35,5400,16.142,55.251,6
1482.5,1416.75,99.272,1.366,25.4,83,88.564,108.75,-4.05,5400,18.898,55.251,6
1482.6,1422.5,100.75,1.366,25.4,83,88.585,108.75,-4.2,5400,18.898,55.251,6
1482.7,1485.25,99.272,1.366,25.4,83,88.586,109.125,1.65,5400,18.898,55.251,6
1482.8,1450.75,98.288,1.366,25.4,83,88.586,109.5,7.65,5400,18.898,55.251,6
1482.9,1428.25,100.257,1.366,25.4,83,88.571,108.875,-2.4,5400,19.291,55.251,6
1483,1459.5,105.675,1.366,25.4,83,88.584,108.875,-3.3,5400,19.685,55.251,6
1483.1,1479,119.465,1.366,25.4,83,88.585,108.875,-2.7,5400,21.654,55.251,6
1483.2,1501.25,127.837,1.366,25.4,83,88.563,108.75,-3.9,5400,22.835,55.251,6
1483.3,1503.75,129.808,1.366,25.4,83,88.564,109.875,13.5,5400,23.622,55.251,6
1483.4,1437.25,132.27,1.486,25.4,83,88.562,109.625,8.4,5400,23.622,55.251,6
1483.5,1450,133.747,1.486,25.4,83,88.585,109.25,2.7,5400,23.622,55.251,6
1483.6,1492,133.747,1.486,25.4,83,88.565,109.25,2.4,5400,23.622,55.251,6
1483.7,1484.25,133.255,1.486,25.4,83,88.564,108.875,-2.4,5400,23.622,55.251,6
1483.8,1470,133.748,1.486,25.4,83,88.554,108.75,-3.6,5400,23.622,55.251,6
1483.9,1482.5,134.24,1.486,25.4,83,88.551,108.875,-3.3,5400,23.622,55.872,6
1484,1478.5,133.747,1.486,25.4,83,88.578,108.875,-2.85,5400,23.622,55.872,6
1484.1,1476.75,134.24,1.486,25.4,84,88.567,108.875,-2.1,5400,23.622,55.872,6
1484.2,1480.25,134.24,1.486,25.4,84,88.56,108.875,-2.7,5400,23.622,55.872,6
1484.3,1482.25,134.24,1.486,25.4,84,88.565,108.875,-2.85,5400,23.622,55.872,6
1484.4,1489.75,127.837,2.076,25.4,84,88.567,108.875,-3.3,5400,22.835,55.872,6
1484.5,1479,119.957,2.076,25.4,84,88.564,108.75,-3.6,5400,21.654,55.872,6
1484.6,1437.5,106.66,2.076,25.4,84,88.559,108.75,-3.75,5400,20.079,55.872,6
1484.7,1434.5,107.152,2.076,25.4,84,88.565,108.75,-4.05,5400,19.685,55.872,6
1484.8,1440.75,107.152,2.076,25.4,84,88.58,107.5,-22.2,5400,19.685,55.872,6
1484.9,1439,107.152,2.076,25.4,84,88.573,108,-15.6,5400,19.685,55.872,6
1485,1439,107.645,2.076,25.4,84,88.573,108.25,-10.95,5400,19.685,55.872,6
1485.1,1438.25,107.645,2.076,25.4,84,88.579,108.625,-5.25,5400,19.685,55.872,6
1485.2,1442,107.645,2.076,25.4,84,88.588,108.625,-4.5,5400,19.685,55.872,6
1485.3,1447.25,107.645,1.643,25.4,84,88.56,108.625,-4.5,5400,19.685,55.872,6
1485.4,1455.5,107.152,1.643,25.4,84,88.588,108.625,-4.35,5400,19.685,55.872,6
1485.5,1475.75,107.645,1.643,25.4,84,88.581,108.625,-4.05,5400,19.685,55.872,6
1485.6,1488.5,107.645,1.643,25.4,84,88.573,108.75,-3.9,5400,19.685,55.872,6
1485.7,1487.5,107.645,1.643,25.4,84,88.579,108.625,-4.05,5400,19.685,56.493,6
1485.8,1485,107.645,1.643,25.4,84,88.583,108.75,-4.05,5400,19.685,56.493,6
1485.9,1487.75,107.645,1.643,25.4,84,88.57,108.75,-4.2,5400,19.685,56.493,6
1486,1489.75,98.78,1.643,25.4,84,88.585,108.625,-4.2,5400,18.504,56.493,6
1486.1,1484,92.377,1.643,25.4,84,88.603,108.75,-4.05,5400,17.716,56.493,6
1486.2,1456.5,89.422,1.643,25.4,84,88.581,108.75,-4.2,5400,17.716,56.493,6
1486.3,1449.75,89.422,1.534,25.4,84,88.58,108,-13.65,5400,17.716,56.493,6
1486.4,1448.75,88.93,1.534,25.4,84,88.586,108.625,-4.8,5400,17.716,56.493,6
1486.5,1450,88.93,1.534,25.4,84,88.592,108.625,-4.2,5400,17.716,56.493,6
1486.6,1452.25,88.93,1.534,25.4,84,88.573,108.625,-4.2,5400,17.716,56.493,6
1486.7,1456.5,88.93,1.534,25.4,84,88.564,108.625,-4.2,5400,17.716,56.493,6
1486.8,1461,88.93,1.534,25.4,84,88.573,108.625,-4.2,5400,17.716,56.493,6
1486.9,1459.5,88.93,1.534,25.4,84,88.589,108.625,-4.2,5400,17.716,56.493,6
1487,1460.75,88.93,1.534,25.4,84,88.564,108.625,-4.2,5400,17.716,56.493,6
1487.1,1470.5,89.422,1.534,25.4,84,88.586,108.625,-4.35,5400,17.716,56.493,6
1487.2,1470.5,88.93,1.534,25.4,84,88.589,108.625,-4.05,5400,17.716,56.493,6
1487.3,1480,88.93,1.265,25.4,84,88.592,108.625,-3.9,5400,17.716,56.493,6
1487.4,1490.5,88.93,1.265,25.4,84,88.579,108.625,-3.9,5400,17.716,56.493,6
1487.5,1488,89.422,1.265,25.4,84,88.59,108.625,-4.05,5400,17.716,56.493,6
1487.6,1485.5,88.93,1.265,25.4,84,88.571,108.625,-4.05,5400,17.716,56.493,6
1487.7,1489.25,89.422,1.265,25.4,84,88.582,108.625,-4.05,5400,17.716,56.493,6
1487.8,1483,88.93,1.265,25.4,84,88.582,108.625,-4.05,5400,17.716,56.493,6
1487.9,1484,89.422,1.265,25.4,84,88.578,108.625,-3.9,5400,17.716,56.493,6
1488,1482,89.422,1.265,25.4,84,88.588,108.625,-4.05,5400,17.716,56.493,6
1488.1,1480.75,89.422,1.265,25.4,84,88.592,108.625,-4.05,5400,17.716,56.493,6
1488.2,1475.5,89.422,1.265,25.4,84,88.592,108.625,-4.2,5400,17.716,56.493,6
1488.3,1467.75,89.422,1.347,25.4,84,88.584,108.625,-4.35,5400,17.716,56.493,6
1488.4,1461.75,82.527,1.347,25.4,84,88.589,108.625,-4.2,5400,16.535,56.493,6
1488.5,1454.25,79.572,1.347,25.4,84,88.592,108.625,-3.9,5400,16.142,56.493,6
1488.6,1454.5,79.572,1.347,25.4,84,88.59,108.625,-4.05,5400,16.142,56.493,6
1488.7,1458.5,79.572,1.347,25.4,84,88.581,108,-12.45,5400,16.142,56.493,6
1488.8,1459.25,79.08,1.347,25.4,84,88.591,108.25,-10.2,5400,16.142,56.493,6
1488.9,1457.25,79.08,1.347,25.4,84,88.6,108.625,-4.35,5400,16.142,56.493,6
1489,1456.25,79.08,1.347,25.4,84,88.591,108.625,-4.5,5400,16.142,56.493,6
1489.1,1459.25,79.08,1.347,25.4,84,88.607,108.625,-4.35,5400,16.142,56.493,6
1489.2,1459,79.08,1.347,25.4,84,88.607,108.625,-4.05,5400,16.142,56.493,6
1489.3,1460.75,79.08,1.207,25.4,84,88.597,108.625,-3.9,5400,16.142,56.493,6
1489.4,1461,79.08,1.207,25.4,84,88.615,108.625,-4.2,5400,16.142,57.114,6
1489.5,1458.5,79.08,1.207,25.4,84,88.592,108.625,-3.9,5400,16.142,57.114,6
1489.6,1460,79.08,1.207,25.4,84,88.594,108.625,-3.9,5400,16.142,56.493,6
1489.7,1460.75,79.08,1.207,25.4,84,88.613,108.625,-4.35,5400,16.142,57.114,6
1489.8,1460.25,79.572,1.207,25.4,84,88.622,108.625,-4.35,5400,16.142,57.114,6
1489.9,1460.5,79.572,1.207,25.4,84,88.598,108.625,-4.05,5400,16.142,57.114,6
1490,1459.5,79.572,1.207,25.4,84,88.629,108.625,-3.9,5400,16.142,57.114,6
1490.1,1461,80.558,1.207,25.4,84,88.609,108.625,-4.05,5400,16.535,57.114,6
1490.2,1460.25,81.542,1.207,25.4,84,88.625,108.625,-4.2,5400,16.535,57.114,6
1490.3,1464.75,82.527,1.156,25.4,84,88.621,108.625,-4.05,5400,16.535,57.114,6
1490.4,1460.25,82.527,1.156,25.4,84,88.615,108.625,-4.2,5400,16.535,57.114,6
1490.5,1465.5,83.02,1.156,25.4,84,88.637,108.625,-4.35,5400,16.535,57.114,6
1490.6,1461.5,83.02,1.156,25.4,84,88.633,108.625,-4.05,5400,16.535,57.114,6
1490.7,1463.25,83.512,1.156,25.4,84,88.629,108.625,-4.05,5400,16.535,57.114,6
1490.8,1464.5,83.02,1.156,25.4,84,88.638,108.625,-3.9,5400,16.929,57.114,6
1490.9,1464.25,84.497,1.156,25.4,84,88.654,108.625,-4.05,5400,16.929,57.114,6
1491,1465.25,84.497,1.156,25.4,84,88.638,108.625,-4.05,5400,16.929,57.114,6
1491.1,1464.25,84.498,1.156,25.4,84,88.64,108.625,-3.9,5400,16.929,57.114,6
1491.2,1465.5,84.99,1.215,25.4,84,88.655,108.625,-4.2,5400,16.929,57.114,6
1491.3,1464.25,84.99,1.215,25.4,84,88.654,108.625,-4.5,5400,16.929,57.114,6
1491.4,1468,84.99,1.215,25.4,84,88.65,108.625,-4.2,5400,16.929,57.114,6
1491.5,1463.75,85.482,1.215,25.4,84,88.661,108.625,-4.2,5400,16.929,57.114,6
1491.6,1467,85.482,1.215,25.4,84,88.669,108.625,-3.9,5400,16.929,57.114,6
1491.7,1467.75,84.99,1.215,25.4,84,88.673,108.625,-3.9,5400,16.929,57.114,6
1491.8,1467.75,85.482,1.215,25.4,84,88.67,108.625,-4.2,5400,16.929,57.114,6
1491.9,1469,84.99,1.215,25.4,84,88.671,108.625,-4.05,5400,16.929,57.114,6
1492,1467.25,85.482,1.215,25.4,84,88.667,108.625,-4.05,5400,16.929,57.114,6
1492.1,1470.5,85.482,1.215,25.4,84,88.674,108.625,-4.2,5400,16.929,57.114,6
1492.2,1468.5,85.482,1.308,25.4,84,88.673,108.625,-4.5,5400,16.929,57.114,6
1492.3,1473.25,90.9,1.308,25.4,84,88.671,108.5,-4.2,5400,17.717,57.114,6
1492.4,1474.75,93.855,1.308,25.4,84,88.687,108.625,-4.2,5400,18.11,57.114,6
1492.5,1503.75,97.302,1.308,25.4,84,88.704,108.5,-4.05,5400,18.898,57.114,6
1492.6,1504.25,107.645,1.308,25.4,84,88.67,109,2.85,5400,20.079,57.114,6
1492.7,1519,109.122,1.308,25.4,84,88.679,109,1.05,5400,20.472,57.114,6
1492.8,1521,108.63,1.308,25.4,84,88.689,109.125,3.6,5400,20.472,57.114,6
1492.9,1527.25,108.137,1.308,25.4,84,88.673,108.625,-4.05,5400,20.472,57.114,6
1493,1512,108.137,1.308,25.4,84,88.67,108.625,-4.05,5400,20.472,57.114,6
1493.1,1503.5,108.63,1.308,25.4,84,88.674,108.5,-4.05,5400,20.472,57.114,6
1493.2,1505.5,108.63,1.749,25.4,84,88.704,108.625,-3.9,5400,20.472,57.734,6
1493.3,1508.25,110.6,1.749,25.4,84,88.678,108.625,-3.9,5400,20.866,57.114,6
1493.4,1498.75,115.525,1.749,25.4,84,88.67,108.625,-3.9,5400,21.654,57.114,6
1493.5,1510,118.972,1.749,25.4,84,88.686,108.5,-3.75,5400,21.654,57.734,6
1493.6,1535.25,122.42,1.749,25.4,84,88.699,108.625,-3.75,5400,22.441,57.734,6
1493.7,1523.5,126.36,1.749,25.4,84,88.695,108.625,-3.75,5400,22.835,57.734,6
1493.8,1527,127.838,1.749,25.4,84,88.688,108.625,-3.75,5400,23.228,57.734,6
1493.9,1526,128.33,1.749,25.4,84,88.71,108.5,-3.6,5400,23.228,57.734,6
1494,1519.25,129.315,1.749,25.4,84,88.708,108.625,-3.75,5400,23.622,57.734,6
1494.1,1505.25,131.778,1.749,25.4,84,88.704,108.625,-3.6,5400,23.622,57.734,6
1494.2,1496.75,132.27,1.932,25.4,84,88.691,108.625,-3.6,5400,23.622,57.734,6
1494.3,1518.5,132.27,1.932,25.4,84,88.736,108.625,-3.6,5400,23.622,57.734,6
1494.4,1540.75,132.762,1.932,25.4,84,88.731,108.625,-3.75,5400,23.622,57.734,6
1494.5,1534.25,132.762,1.932,25.4,84,88.731,108.625,-3.75,5400,23.622,57.734,6
1494.6,1528.75,133.255,1.932,25.4,84,88.727,108.625,-3.9,5400,23.622,57.734,6
1494.7,1533.25,133.255,1.932,25.4,84,88.735,108.5,-3.9,5400,23.622,57.734,6
1494.8,1539.25,133.255,1.932,25.4,84,88.719,108.5,-3.9,5400,24.016,58.355,6
1494.9,1544.5,135.225,1.932,25.4,84,88.727,108.625,-3.6,5400,24.016,58.355,6
1495,1550.75,137.687,1.932,25.4,84,88.74,108.5,-3.75,5400,24.409,58.355,6
1495.1,1563.5,139.658,1.932,25.4,84,88.747,108.625,-3.6,5400,24.803,58.355,6
1495.2,1553.75,142.12,2.011,25.4,84,88.742,108.5,-3.9,5400,25.197,58.355,6
